Date,Close,Predictions
2021-06-14,714.75,633.25195
2021-06-15,719.5,636.6918
2021-06-16,735.9000244140625,639.86536
2021-06-17,745.0,643.8115
2021-06-18,739.7999877929688,648.2809
2021-06-21,742.5499877929688,652.0735
2021-06-22,756.7000122070312,655.4274
2021-06-23,757.8499755859375,659.2774
2021-06-24,757.4500122070312,662.9002
2021-06-25,757.5999755859375,666.00287
2021-06-28,765.6500244140625,668.5358
2021-06-29,758.0499877929688,671.1271
2021-06-30,754.4000244140625,672.7789
2021-07-01,756.0499877929688,673.5863
2021-07-02,763.5999755859375,674.02216
2021-07-05,766.2999877929688,674.7546
2021-07-06,762.5999755859375,675.6597
2021-07-07,763.0499877929688,676.24133
2021-07-08,763.2999877929688,676.67883
2021-07-09,765.9500122070312,676.99945
2021-07-12,775.9000244140625,677.4185
2021-07-13,772.8499755859375,678.5715
2021-07-14,768.2000122070312,679.62354
2021-07-15,772.3499755859375,680.21423
2021-07-16,763.0,680.8859
2021-07-19,765.5499877929688,680.7456
2021-07-20,757.0999755859375,680.51294
2021-07-22,764.2000122070312,679.5482
2021-07-23,775.1500244140625,678.9461
2021-07-26,776.3499755859375,679.321
2021-07-27,769.75,680.1167
2021-07-28,754.9000244140625,680.5501
2021-07-29,751.2000122070312,679.70856
2021-07-30,756.25,678.18854
2021-08-02,759.5499877929688,676.8686
2021-08-03,767.6500244140625,675.9451
2021-08-04,758.75,675.899
2021-08-05,768.3499755859375,675.5283
2021-08-06,781.3499755859375,675.9043
2021-08-09,764.8499755859375,677.5058
2021-08-10,771.9000244140625,678.1614
2021-08-11,765.0,679.0527
2021-08-12,774.25,679.34155
2021-08-13,807.4500122070312,680.09467
2021-08-16,802.1500244140625,683.4293
2021-08-17,832.7999877929688,686.9329
2021-08-18,841.4000244140625,692.634
2021-08-20,847.2999877929688,699.1465
2021-08-23,832.5,705.7896
2021-08-24,836.9000244140625,710.66656
2021-08-25,836.0,714.692
2021-08-26,853.2999877929688,717.7173
2021-08-27,847.9500122070312,721.20123
2021-08-30,860.5,723.90186
2021-08-31,864.9500122070312,726.93646
2021-09-01,867.4500122070312,729.9675
2021-09-02,871.4500122070312,732.8108
2021-09-03,869.8499755859375,735.52655
2021-09-06,870.0499877929688,737.72186
2021-09-07,868.2999877929688,739.4623
2021-09-08,879.7999877929688,740.6505
2021-09-09,875.5999755859375,742.28564
2021-09-13,882.0999755859375,743.4904
2021-09-14,881.2999877929688,744.8904
2021-09-15,871.5499877929688,746.08356
2021-09-16,874.0,746.3543
2021-09-17,874.1500244140625,746.4432
2021-09-20,857.0,746.3801
2021-09-21,858.9000244140625,744.9823
2021-09-22,854.1500244140625,743.42316
2021-09-23,850.6500244140625,741.5241
2021-09-24,836.75,739.4335
2021-09-27,835.0499877929688,736.464
2021-09-28,822.7000122070312,733.3989
2021-09-29,823.4500122070312,729.66675
2021-09-30,813.5999755859375,726.174
2021-10-01,801.25,722.3758
2021-10-04,814.2999877929688,718.0019
2021-10-05,801.4500122070312,714.8945
2021-10-06,820.6500244140625,711.5728
2021-10-07,824.5499877929688,710.1092
2021-10-08,818.75,709.7699
2021-10-11,816.25,709.59674
2021-10-12,816.1500244140625,709.4578
2021-10-13,848.1500244140625,709.39355
2021-10-14,849.5999755859375,711.77924
2021-10-18,843.9500122070312,714.852
2021-10-19,843.2999877929688,717.5871
2021-10-20,826.9500122070312,719.94196
2021-10-21,814.7999877929688,720.6677
2021-10-22,795.25,719.81024
2021-10-25,788.9500122070312,716.89966
2021-10-26,808.9000244140625,712.97235
2021-10-27,818.75,710.4312
2021-10-28,809.7000122070312,709.2733
2021-10-29,809.5,708.14374
2021-11-01,824.9000244140625,707.286
2021-11-02,833.7999877929688,707.82227
2021-11-03,826.9000244140625,709.48413
2021-11-04,827.4000244140625,710.9519
2021-11-08,836.3499755859375,712.3426
2021-11-09,835.6500244140625,714.22394
2021-11-10,842.4000244140625,715.9941
2021-11-11,837.6500244140625,718.0567
2021-11-12,847.9000244140625,719.61896
2021-11-15,852.5499877929688,721.6066
2021-11-16,833.4000244140625,723.8061
2021-11-17,836.4000244140625,724.4184
2021-11-18,832.0499877929688,724.66125
2021-11-22,812.75,724.2932
2021-11-23,820.9500122070312,722.2573
2021-11-24,798.9500122070312,720.43115
2021-11-25,807.7999877929688,717.08435
2021-11-26,766.7000122070312,714.244
2021-11-29,766.0,708.67725
2021-11-30,778.5999755859375,702.7495
2021-12-01,772.7999877929688,698.0967
2021-12-02,773.25,693.9043
2021-12-03,774.2999877929688,690.4876
2021-12-06,747.5999755859375,687.89136
2021-12-07,760.7000122070312,683.9295
2021-12-08,772.1500244140625,681.02606
2021-12-09,777.5,679.6344
2021-12-10,769.6500244140625,679.44543
2021-12-13,754.0999755859375,679.2701
2021-12-14,739.5,678.06647
2021-12-15,746.2999877929688,675.53406
2021-12-16,740.25,673.25214
2021-12-17,726.3499755859375,670.73035
2021-12-20,709.5499877929688,667.3253
2021-12-21,705.7000122070312,662.6493
2021-12-22,714.9500122070312,657.6425
2021-12-23,726.75,653.6758
2021-12-24,718.9500122070312,651.4305
2021-12-27,718.5,649.57104
2021-12-28,726.9500122070312,648.2048
2021-12-29,726.6500244140625,647.9233
2021-12-30,728.0,648.1314
2021-12-31,743.4500122070312,648.7213
2022-01-03,748.0,650.67487
2022-01-04,738.8499755859375,653.3365
2022-01-05,733.5999755859375,655.3756
2022-01-06,725.4500122070312,656.62213
2022-01-07,736.0999755859375,656.75604
2022-01-10,731.9000244140625,657.21515
2022-01-11,738.6500244140625,657.3118
2022-01-12,736.0999755859375,657.795
2022-01-13,730.2000122070312,658.1436
2022-01-14,762.5,657.967
2022-01-17,765.0999755859375,660.1311
2022-01-18,731.4500122070312,663.08875
2022-01-19,717.6500244140625,663.56604
2022-01-20,723.4500122070312,662.0797
2022-01-21,726.5499877929688,660.2859
2022-01-24,691.4500122070312,658.6144
2022-01-25,707.75,654.3515
2022-01-27,705.9500122070312,650.8522
2022-01-28,717.9000244140625,647.6771
2022-01-31,727.2999877929688,645.9436
2022-02-01,736.0999755859375,645.73755
2022-02-02,742.4500122070312,646.9677
2022-02-03,738.0999755859375,649.26697
2022-02-04,733.7999877929688,651.52515
2022-02-07,704.7999877929688,653.29224
2022-02-08,697.0999755859375,652.41394
2022-02-09,700.2000122070312,649.9768
2022-02-10,706.7000122070312,647.22906
2022-02-11,701.0,645.0054
2022-02-14,694.2999877929688,642.72284
2022-02-15,702.0,640.17596
2022-02-16,701.0,638.4246
2022-02-17,720.3499755859375,637.08167
2022-02-18,717.5,637.64716
2022-02-21,713.2000122070312,638.72015
2022-02-22,715.2000122070312,639.69965
2022-02-23,723.25,640.7686
2022-02-24,677.7000122070312,642.3973
2022-02-25,709.5,640.4656
2022-02-28,718.5999755859375,639.9305
2022-03-02,711.0,640.4398
2022-03-03,687.0499877929688,640.75684
2022-03-04,669.9500122070312,639.1668
2022-03-07,659.8499755859375,635.65436
2022-03-08,683.7000122070312,630.81085
2022-03-09,699.1500244140625,627.6834
2022-03-10,724.2000122070312,626.66943
2022-03-11,716.4500122070312,628.7197
2022-03-14,722.25,631.33777
2022-03-15,748.5999755859375,634.63574
2022-03-16,747.8499755859375,640.01337
2022-03-17,772.2999877929688,645.59784
2022-03-21,747.7999877929688,652.71375
2022-03-22,752.9000244140625,657.7205
2022-03-23,748.7999877929688,661.8715
2022-03-24,740.5,664.7473
2022-03-25,733.3499755859375,666.0549
2022-03-28,741.25,665.93134
2022-03-29,743.2000122070312,665.73584
2022-03-30,765.8499755859375,665.52844
2022-03-31,777.4000244140625,667.0588
2022-04-01,789.7999877929688,669.9435
2022-04-04,788.0999755859375,674.08966
2022-04-05,806.6500244140625,678.2188
2022-04-06,809.25,683.40283
2022-04-07,804.9000244140625,688.5699
2022-04-08,817.7000122070312,692.8639
2022-04-11,821.5,697.31055
2022-04-12,812.0999755859375,701.4848
2022-04-13,817.5999755859375,704.33606
2022-04-18,822.2999877929688,706.75775
2022-04-19,791.3499755859375,708.963
2022-04-20,810.4500122070312,708.4215
2022-04-21,820.0499877929688,708.3751
2022-04-22,815.5999755859375,708.97815
2022-04-25,792.75,709.37555
2022-04-26,822.0499877929688,707.97485
2022-04-27,798.5999755859375,708.3033
2022-04-28,811.6500244140625,707.2686
2022-04-29,823.75,706.96466
2022-05-02,824.4000244140625,707.76843
2022-05-04,803.2999877929688,708.94824
2022-05-05,776.3499755859375,708.63226
2022-05-06,764.9500122070312,705.8472
2022-05-09,758.25,701.52936
2022-05-10,745.7999877929688,696.4072
2022-05-11,744.0999755859375,690.4354
2022-05-12,738.0499877929688,684.58795
2022-05-13,737.5999755859375,678.88153
2022-05-16,735.5,673.8264
2022-05-17,734.25,669.43384
2022-05-18,754.2999877929688,665.7506
2022-05-19,721.2999877929688,664.38684
2022-05-20,739.5999755859375,661.5629
2022-05-23,729.7000122070312,660.15814
2022-05-24,715.1500244140625,658.6083
2022-05-25,716.2000122070312,656.1515
2022-05-26,722.25,653.72754
2022-05-27,725.4500122070312,651.9986
2022-05-30,750.1500244140625,650.9787
2022-05-31,759.75,652.3498
2022-06-01,761.0999755859375,655.3105
2022-06-02,758.25,658.8621
2022-06-03,753.9000244140625,662.18774
2022-06-06,763.6500244140625,664.79486
2022-06-07,756.5999755859375,667.5895
2022-06-08,757.1500244140625,669.52484
2022-06-09,754.4000244140625,670.96155
2022-06-10,756.5999755859375,671.7627
2022-06-13,735.9500122070312,672.3479
2022-06-14,735.8499755859375,671.1162
2022-06-15,737.75,669.3062
2022-06-16,724.9500122070312,667.4724
2022-06-17,711.6500244140625,664.7545
2022-06-20,716.8499755859375,660.9496
2022-06-21,727.25,657.4883
2022-06-22,708.9500122070312,655.2532
2022-06-23,718.4500122070312,652.3071
2022-06-24,729.0,650.2731
2022-06-27,729.4000244140625,649.6134
2022-06-28,736.8499755859375,649.6594
2022-06-29,720.0,650.68964
2022-06-30,706.3499755859375,650.7461
2022-07-01,719.5499877929688,649.45074
2022-07-04,730.1500244140625,648.7632
2022-07-05,729.0499877929688,649.0997
2022-07-06,749.9500122070312,649.7341
2022-07-07,754.8499755859375,652.1466
2022-07-08,761.4000244140625,655.3934
2022-07-11,765.9000244140625,659.25183
2022-07-12,756.4500122070312,663.346
2022-07-13,762.5499877929688,666.38824
2022-07-14,765.8499755859375,669.18787
2022-07-15,790.5499877929688,671.7437
2022-07-18,794.3499755859375,675.77734
2022-07-19,787.25,680.14105
2022-07-20,795.0,683.67566
2022-07-21,818.2999877929688,687.13
2022-07-22,804.0499877929688,691.85626
2022-07-25,807.9500122070312,695.36304
2022-07-26,790.8499755859375,698.4026
2022-07-27,801.5999755859375,699.52747
2022-07-28,806.5999755859375,700.5838
2022-07-29,811.6500244140625,701.6839
2022-08-01,811.0999755859375,702.994
2022-08-02,811.5999755859375,704.16486
2022-08-03,812.75,705.1921
2022-08-04,789.25,706.116
2022-08-05,784.7999877929688,705.0962
2022-08-08,788.7000122070312,703.1517
2022-08-10,790.5499877929688,701.22546
2022-08-11,773.4500122070312,699.5445
2022-08-12,763.4500122070312,696.8143
2022-08-16,779.5,693.27246
2022-08-17,793.5,690.9845
2022-08-18,807.8499755859375,690.39197
2022-08-19,786.9500122070312,691.6595
2022-08-22,793.9500122070312,692.0213
2022-08-23,809.3499755859375,692.7451
2022-08-24,805.7000122070312,694.6537
2022-08-25,801.8499755859375,696.50586
2022-08-26,801.9500122070312,697.9328
2022-08-29,806.1500244140625,699.0671
2022-08-30,809.6500244140625,700.24915
2022-09-01,838.4000244140625,701.5398
2022-09-02,833.7000122070312,704.87866
2022-09-05,837.4500122070312,708.1908
2022-09-06,818.25,711.5482
2022-09-07,825.0999755859375,713.1167
2022-09-08,819.0999755859375,714.39624
2022-09-09,816.2999877929688,714.81903
2022-09-12,825.5,714.61835
2022-09-13,849.0,714.82184
2022-09-14,840.25,716.8168
2022-09-15,837.4000244140625,718.5499
2022-09-16,795.2000122070312,719.925
2022-09-19,793.0,717.8747
2022-09-20,804.2000122070312,714.6832
2022-09-21,804.2000122070312,712.00305
2022-09-22,803.2000122070312,709.638
2022-09-23,781.5499877929688,707.58594
2022-09-26,780.8499755859375,704.276
2022-09-27,797.8499755859375,700.88635
2022-09-28,793.6500244140625,699.05176
2022-09-29,792.5999755859375,697.6355
2022-09-30,802.8499755859375,696.5834
2022-10-03,777.9500122070312,696.63226
2022-10-04,785.1500244140625,695.2259
2022-10-06,794.2999877929688,694.11914
2022-10-07,780.9000244140625,693.8492
2022-10-10,757.1500244140625,692.89606
2022-10-11,742.5999755859375,690.0698
2022-10-12,757.3499755859375,685.7362
2022-10-13,757.4000244140625,682.3155
2022-10-14,761.25,679.4594
2022-10-17,763.1500244140625,677.48065
2022-10-18,774.3499755859375,676.2638
2022-10-19,764.5499877929688,676.4266
2022-10-20,770.7000122070312,676.4147
2022-10-21,761.6500244140625,676.95544
2022-10-24,770.9500122070312,676.9607
2022-10-25,766.9500122070312,677.53986
2022-10-27,770.0499877929688,677.9257
2022-10-28,761.3499755859375,678.48
2022-10-31,770.1500244140625,678.3585
2022-11-01,774.8499755859375,678.6971
2022-11-02,768.0499877929688,679.47644
2022-11-03,762.75,679.833
2022-11-04,764.2999877929688,679.6304
2022-11-07,772.1500244140625,679.3408
2022-11-09,770.1500244140625,679.6057
2022-11-10,768.7000122070312,679.8713
2022-11-11,773.2000122070312,680.0384
2022-11-14,767.75,680.507
2022-11-15,772.75,680.60645
2022-11-16,769.5499877929688,680.9677
2022-11-17,786.0,681.1113
2022-11-18,775.7000122070312,682.43884
2022-11-21,770.9500122070312,683.2386
2022-11-22,771.2999877929688,683.4837
2022-11-23,770.1500244140625,683.5012
2022-11-24,792.75,683.2917
2022-11-25,789.1500244140625,684.726
2022-11-28,804.2999877929688,686.2884
2022-11-29,805.0499877929688,689.0031
2022-11-30,818.0499877929688,691.90967
2022-12-01,813.2000122070312,695.63043
2022-12-02,795.5499877929688,698.86743
2022-12-05,800.5,700.2831
2022-12-06,797.6500244140625,701.23083
2022-12-07,799.3499755859375,701.51935
2022-12-08,804.2000122070312,701.586
2022-12-09,803.2999877929688,701.85516
2022-12-12,810.0499877929688,702.0556
2022-12-13,807.5999755859375,702.72327
2022-12-14,815.4500122070312,703.284
2022-12-15,804.9000244140625,704.3678
2022-12-16,801.5499877929688,704.7072
2022-12-19,808.8499755859375,704.53094
2022-12-20,808.2999877929688,704.68787
2022-12-21,802.5999755859375,704.8417
2022-12-22,798.6500244140625,704.5576
2022-12-23,779.0,703.8548
2022-12-26,775.2999877929688,701.55853
2022-12-27,777.8499755859375,698.63513
2022-12-28,780.1500244140625,695.8716
2022-12-29,776.0999755859375,693.57104
2022-12-30,766.9500122070312,691.38776
2023-01-02,762.2999877929688,688.83923
2023-01-03,767.1500244140625,686.1165
2023-01-04,762.25,683.9913
2023-01-05,763.8499755859375,681.93365
2023-01-06,761.3499755859375,680.3108
2023-01-09,766.9500122070312,678.8626
2023-01-10,769.25,678.1226
2023-01-11,759.2999877929688,677.93506
2023-01-12,754.25,677.2762
2023-01-13,752.9000244140625,676.1965
2023-01-16,747.25,674.9595
2023-01-17,750.0499877929688,673.3318
2023-01-18,750.5,671.9447
2023-01-19,738.5,670.80804
2023-01-20,738.4500122070312,668.9803
2023-01-23,742.4500122070312,667.12775
2023-01-24,740.9000244140625,665.73975
2023-01-25,740.0499877929688,664.5549
2023-01-27,735.25,663.5566
2023-01-30,735.6500244140625,662.39825
2023-01-31,729.5,661.3684
2023-02-01,740.7999877929688,660.01965
2023-02-02,737.1500244140625,659.6
2023-02-03,726.5999755859375,659.27484
2023-02-06,729.75,658.27484
2023-02-07,728.2000122070312,657.4067
2023-02-08,724.4000244140625,656.51825
2023-02-09,721.9500122070312,655.42883
2023-02-10,726.5999755859375,654.19635
2023-02-13,717.7999877929688,653.4005
2023-02-14,721.0,652.159
2023-02-15,728.0999755859375,651.17535
2023-02-16,732.5999755859375,650.934
2023-02-17,726.25,651.3774
2023-02-20,721.7999877929688,651.6031
2023-02-21,726.2000122070312,651.4439
2023-02-22,721.4500122070312,651.50024
2023-02-23,716.0999755859375,651.2291
2023-02-24,716.1500244140625,650.45544
2023-02-27,710.2999877929688,649.55743
2023-02-28,715.2999877929688,648.207
2023-03-01,715.25,647.2102
2023-03-02,707.3499755859375,646.4192
2023-03-03,709.8499755859375,645.1964
2023-03-06,713.5999755859375,644.16516
2023-03-08,720.5,643.59125
2023-03-09,709.25,643.81616
2023-03-10,704.4000244140625,643.47974
2023-03-13,694.1500244140625,642.6564
2023-03-14,693.2999877929688,640.8954
2023-03-15,687.5499877929688,638.8526
2023-03-16,694.0,636.38525
2023-03-17,706.2000122070312,634.4992
2023-03-20,702.5999755859375,633.98126
2023-03-21,700.9000244140625,633.81696
2023-03-22,710.9000244140625,633.7998
2023-03-23,707.1500244140625,634.6935
2023-03-24,702.3499755859375,635.5725
2023-03-27,699.3499755859375,636.0477
2023-03-28,696.0499877929688,636.09
2023-03-29,697.5499877929688,635.6671
2023-03-31,708.8499755859375,635.188
2023-04-03,717.0499877929688,635.5933
2023-04-05,727.4000244140625,636.9394
2023-04-06,730.5,639.39325
2023-04-10,720.6500244140625,642.3378
2023-04-11,717.2999877929688,644.469
2023-04-12,718.4000244140625,645.8387
2023-04-13,719.5999755859375,646.7886
2023-04-17,713.2000122070312,647.48694
2023-04-18,707.0499877929688,647.4524
2023-04-19,700.8499755859375,646.62024
2023-04-20,703.4000244140625,645.01416
2023-04-21,700.4000244140625,643.4076
2023-04-24,732.5499877929688,641.6608
2023-04-25,734.4500122070312,642.58057
2023-04-26,746.7000122070312,644.56726
2023-04-27,754.0,647.92065
2023-04-28,763.8499755859375,652.1185
2023-05-02,779.5999755859375,657.05994
2023-05-03,781.4000244140625,663.02686
2023-05-04,775.5,668.893
2023-05-05,776.25,673.6678
2023-05-08,788.9000244140625,677.5385
2023-05-09,789.0,681.4971
2023-05-10,791.1500244140625,684.9241
2023-05-11,789.4500122070312,687.8935
2023-05-12,789.0499877929688,690.1588
2023-05-15,786.9500122070312,691.8116
2023-05-16,786.25,692.80695
2023-05-17,778.25,693.31647
2023-05-18,776.2999877929688,692.8985
2023-05-19,765.4500122070312,691.9783
2023-05-22,766.0999755859375,690.0519
2023-05-23,770.0499877929688,687.9612
2023-05-24,771.1500244140625,686.24774
2023-05-25,780.2999877929688,684.91095
2023-05-26,789.7000122070312,684.58795
2023-05-29,794.25,685.4262
2023-05-30,790.9000244140625,687.028
2023-05-31,798.6500244140625,688.57916
2023-06-01,793.6500244140625,690.6097
2023-06-02,796.0499877929688,692.2059
2023-06-05,792.4500122070312,693.6813
2023-06-06,792.0999755859375,694.636
2023-06-07,823.0999755859375,695.2454
2023-06-08,807.0999755859375,697.9623
2023-06-09,801.0,699.8521
2023-06-12,800.75,700.92816
2023-06-13,819.9000244140625,701.5353
2023-06-14,862.5,703.271
2023-06-15,865.0,708.3351
2023-06-16,862.75,714.20654
2023-06-19,857.0,719.7636
2023-06-20,858.9000244140625,724.23755
2023-06-21,860.1500244140625,727.9319
2023-06-22,841.9000244140625,730.9015
2023-06-23,840.8499755859375,731.8219
2023-06-26,862.5499877929688,731.7692
2023-06-27,854.2000122070312,732.7879
2023-06-28,854.9500122070312,733.28674
2023-06-30,860.9000244140625,733.6562
2023-07-03,858.8499755859375,734.3374
2023-07-04,855.5499877929688,734.8626
2023-07-05,845.9000244140625,735.0439
2023-07-06,845.0499877929688,734.3638
2023-07-07,833.25,733.3756
2023-07-10,825.6500244140625,731.44324
2023-07-11,840.2999877929688,728.80756
2023-07-12,843.25,727.2339
2023-07-13,837.3499755859375,726.3384
2023-07-14,851.5,725.4125
2023-07-17,852.5999755859375,725.7107
2023-07-18,858.7000122070312,726.48553
2023-07-19,860.4500122070312,727.8874
2023-07-20,873.0999755859375,729.5284
2023-07-21,852.3499755859375,732.0497
2023-07-24,863.0999755859375,733.0741
2023-07-25,868.5499877929688,734.3453
2023-07-26,873.9000244140625,735.8353
2023-07-27,850.0499877929688,737.5995
2023-07-28,859.3499755859375,737.51154
2023-07-31,859.2999877929688,737.52515
2023-08-01,856.75,737.4124
2023-08-02,843.0499877929688,737.0512
2023-08-03,835.4000244140625,735.625
2023-08-04,834.7999877929688,733.42255
2023-08-07,837.7999877929688,731.07635
2023-08-08,847.4500122070312,729.0884
2023-08-09,860.2000122070312,728.13544
2023-08-10,850.5499877929688,728.61017
2023-08-11,836.9000244140625,728.8945
2023-08-14,844.7000122070312,728.2212
2023-08-16,840.7000122070312,727.9025
2023-08-17,844.25,727.3688
2023-08-18,842.5499877929688,727.10034
2023-08-21,848.5,726.8144
2023-08-22,848.7999877929688,727.0172
2023-08-23,844.5499877929688,727.3885
2023-08-24,844.2000122070312,727.5026
2023-08-25,832.5499877929688,727.5169
2023-08-28,841.7999877929688,726.6191
2023-08-29,838.25,726.19196
2023-08-30,848.3499755859375,725.63214
2023-08-31,834.3499755859375,725.86304
2023-09-01,844.1500244140625,725.29376
2023-09-04,846.0499877929688,725.31433
2023-09-05,846.2999877929688,725.62244
2023-09-06,878.9000244140625,726.0479
2023-09-07,858.7000122070312,728.9004
2023-09-08,853.0999755859375,730.758
2023-09-11,862.5999755859375,731.85626
2023-09-12,864.75,733.23206
2023-09-13,889.2999877929688,734.6157
2023-09-14,884.5499877929688,737.6307
2023-09-15,875.9000244140625,740.47046
2023-09-18,880.9500122070312,742.41174
2023-09-20,869.7000122070312,744.20355
2023-09-21,871.0,744.83356
2023-09-22,877.75,745.0632
2023-09-25,900.5999755859375,745.51105
2023-09-26,895.2000122070312,747.5635
2023-09-27,888.8499755859375,749.4942
2023-09-28,876.5,750.8241
2023-09-29,876.9000244140625,750.9259
2023-10-03,871.9000244140625,750.5949
2023-10-04,864.75,749.678
2023-10-05,860.2000122070312,748.08954
2023-10-06,874.75,746.0707
2023-10-09,880.6500244140625,745.13306
2023-10-10,888.75,745.03253
2023-10-11,888.4000244140625,745.8831
2023-10-12,892.3499755859375,747.0073
2023-10-13,913.3499755859376,748.4735
2023-10-16,908.5999755859376,751.43115
2023-10-17,907.8499755859376,754.20264
2023-10-18,895.7000122070312,756.65283
2023-10-19,895.4000244140625,757.8453
2023-10-20,898.9500122070312,758.4404
2023-10-23,883.0999755859375,758.9073
2023-10-25,890.0,758.05414
2023-10-26,880.3499755859375,757.34186
2023-10-27,891.0999755859375,755.9423
2023-10-30,893.5499877929688,755.2423
2023-10-31,900.5,754.96204
2023-11-01,903.1500244140624,755.3917
2023-11-02,911.25,756.2333
2023-11-03,913.7000122070312,757.7552
2023-11-06,918.6500244140624,759.534
2023-11-07,922.0499877929688,761.597
2023-11-08,916.2999877929688,763.7739
2023-11-09,902.8499755859376,765.3406
2023-11-10,912.7000122070312,765.58215
2023-11-13,916.5499877929688,766.02484
2023-11-15,929.5999755859376,766.6185
2023-11-16,920.0499877929688,768.0889
2023-11-17,930.8499755859376,768.9822
2023-11-20,930.8499755859376,770.42114
2023-11-21,927.7000122070312,771.81915
2023-11-22,928.25,772.8432
2023-11-23,933.0,773.66583
2023-11-24,926.9000244140624,774.6229
2023-11-28,931.8499755859376,775.044
2023-11-29,933.5499877929688,775.5952
2023-11-30,940.75,776.1888
2023-12-01,942.8499755859376,777.2204
2023-12-04,946.6500244140624,778.4042
2023-12-05,950.0499877929688,779.7866
2023-12-06,951.7000122070312,781.31305
2023-12-07,956.9000244140624,782.8258
2023-12-08,946.5999755859376,784.5192
2023-12-11,950.4500122070312,785.3402
2023-12-12,948.75,786.07355
2023-12-13,957.2999877929688,786.49603
2023-12-14,950.4500122070312,787.33136
2023-12-15,954.7000122070312,787.674
2023-12-18,949.7000122070312,788.1416
2023-12-19,966.1500244140624,788.204
2023-12-20,976.2999877929688,789.26965
2023-12-21,979.2999877929688,791.16046
2023-12-22,992.7999877929688,793.3348
2023-12-26,1007.3499755859376,796.32556
2023-12-27,1026.75,800.20416
2023-12-28,1041.0,805.2201
2023-12-29,1086.800048828125,810.94653
2024-01-01,1080.0999755859375,819.2366
2024-01-02,1097.75,826.76953
2024-01-03,1084.949951171875,834.43665
2024-01-04,1125.550048828125,840.28467
2024-01-05,1122.949951171875,847.4146
2024-01-08,1104.949951171875,853.5798
2024-01-09,1111.6500244140625,857.5848
2024-01-10,1113.949951171875,860.84
2024-01-11,1119.25,863.39685
2024-01-12,1159.0,865.6188
2024-01-15,1150.800048828125,869.7711
2024-01-16,1143.699951171875,873.25867
2024-01-17,1138.5999755859375,875.8066
2024-01-18,1146.800048828125,877.45593
2024-01-19,1161.699951171875,879.067
2024-01-23,1145.6500244140625,881.2297
2024-01-24,1159.0,882.22156
2024-01-25,1136.75,883.62213
2024-01-29,1141.050048828125,883.5075
2024-01-30,1122.9000244140625,883.30145
2024-01-31,1118.0,881.878
2024-02-01,1129.6500244140625,879.9962
2024-02-02,1162.75,878.8334
2024-02-05,1150.75,879.90765
2024-02-06,1163.550048828125,880.67596
2024-02-07,1166.199951171875,882.22656
2024-02-08,1137.9000244140625,883.95
2024-02-09,1129.25,883.8696
2024-02-12,1122.199951171875,882.89307
2024-02-13,1137.800048828125,881.26917
2024-02-14,1135.5999755859375,880.5207
2024-02-15,1131.4000244140625,879.84863
2024-02-16,1147.449951171875,879.06854
2024-02-19,1155.0,879.3551
2024-02-20,1154.4000244140625,880.30786
2024-02-21,1160.75,881.34094
2024-02-22,1159.5,882.71826
2024-02-23,1160.300048828125,883.9517
2024-02-26,1177.0999755859375,885.072
2024-02-27,1183.5999755859375,887.0104
2024-02-28,1167.949951171875,889.24713
2024-02-29,1190.050048828125,890.39105
2024-03-01,1201.0,892.46924
2024-03-04,1203.25,895.0395
2024-03-05,1200.5999755859375,897.54443
2024-03-06,1220.050048828125,899.5935
2024-03-07,1261.550048828125,902.3873
2024-03-11,1220.6500244140625,907.2686
2024-03-12,1215.199951171875,909.6649
2024-03-13,1178.949951171875,911.06354
2024-03-14,1198.3499755859375,909.8632
2024-03-15,1212.1500244140625,909.22876
2024-03-18,1186.949951171875,909.3288
2024-03-19,1162.800048828125,908.08203
